ImageId,Label
15057,2
15058,8
15059,9
15060,6
15061,1
15062,5
15063,0
15064,2
15065,9
15066,9
15067,1
15068,2
15069,8
15070,3
15071,4
15072,2
15073,6
15074,3
15075,5
15076,2
15077,5
15078,3
15079,9
15080,6
15081,6
15082,5
15083,7
15084,8
15085,7
15086,1
15087,7
15088,6
15089,0
15090,4
15091,9
15092,5
15093,9
15094,0
15095,4
15096,4
15097,2
15098,5
15099,7
15100,5
15101,3
15102,2
15103,0
15104,6
15105,1
15106,5
15107,3
15108,4
15109,3
15110,5
15111,5
15112,6
15113,6
15114,9
15115,2
15116,7
15117,0
15118,1
15119,2
15120,5
15121,6
15122,5
15123,8
15124,7
15125,7
15126,2
15127,6
15128,2
15129,7
15130,8
15131,8
15132,0
15133,0
15134,5
15135,0
15136,1
15137,0
15138,4
15139,7
15140,5
15141,2
15142,5
15143,3
15144,3
15145,9
15146,5
15147,8
15148,6
15149,8
15150,6
15151,7
15152,9
15153,7
15154,2
15155,3
15156,3
15157,8
15158,3
15159,1
15160,9
15161,5
15162,1
15163,5
15164,2
15165,1
15166,6
15167,2
15168,7
15169,1
15170,6
15171,7
15172,7
15173,3
15174,8
15175,1
15176,0
15177,7
15178,4
15179,8
15180,8
15181,2
15182,8
15183,4
15184,2
15185,3
15186,3
15187,4
15188,4
15189,9
15190,1
15191,0
15192,1
15193,4
15194,8
15195,2
15196,5
15197,9
15198,0
15199,1
15200,2
15201,5
15202,2
15203,0
15204,3
15205,8
15206,2
15207,8
15208,5
15209,8
15210,3
15211,5
15212,5
15213,4
15214,9
15215,1
15216,2
15217,5
15218,6
15219,2
15220,2
15221,1
15222,5
15223,9
15224,0
15225,1
15226,3
15227,5
15228,9
15229,5
15230,3
15231,3
15232,6
15233,8
15234,7
15235,6
15236,0
15237,6
15238,2
15239,6
15240,6
15241,4
15242,9
15243,7
15244,6
15245,1
15246,2
15247,2
15248,7
15249,1
15250,0
15251,5
15252,3
15253,6
15254,3
15255,5
15256,6
15257,6
15258,4
15259,6
15260,1
15261,2
15262,8
15263,0
15264,5
15265,7
15266,9
15267,2
15268,4
15269,9
15270,6
15271,1
15272,5
15273,5
15274,1
15275,9
15276,1
15277,3
15278,3
15279,6
15280,7
15281,8
15282,9
15283,0
15284,9
15285,3
15286,2
15287,7
15288,5
15289,8
15290,1
15291,3
15292,5
15293,5
15294,6
15295,6
15296,0
15297,3
15298,0
15299,8
15300,8
15301,4
15302,8
15303,3
15304,7
15305,9
15306,9
15307,9
15308,4
15309,2
15310,2
15311,2
15312,1
15313,1
15314,1
15315,3
15316,9
15317,2
15318,5
15319,8
15320,6
15321,2
15322,4
15323,2
15324,5
15325,4
15326,5
15327,9
15328,8
15329,5
15330,2
15331,8
15332,6
15333,4
15334,0
15335,4
15336,0
15337,0
15338,6
15339,3
15340,1
15341,1
15342,7
15343,0
15344,0
15345,6
15346,1
15347,0
15348,9
15349,8
15350,6
15351,6
15352,2
15353,3
15354,4
15355,9
15356,3
15357,7
15358,6
15359,9
15360,3
15361,4
15362,7
15363,7
15364,6
15365,7
15366,8
15367,4
15368,0
15369,5
15370,3
15371,7
15372,1
15373,1
15374,0
15375,7
15376,8
15377,4
15378,7
15379,5
15380,4
15381,8
15382,7
15383,1
15384,2
15385,0
15386,6
15387,1
15388,7
15389,4
15390,8
15391,5
15392,4
15393,7
15394,7
15395,1
15396,3
15397,8
15398,3
15399,9
15400,3
15401,1
15402,7
15403,6
15404,2
15405,2
15406,7
15407,8
15408,4
15409,1
15410,8
15411,8
15412,1
15413,6
15414,2
15415,4
15416,9
15417,5
15418,7
15419,2
15420,3
15421,5
15422,0
15423,7
15424,7
15425,0
15426,9
15427,6
15428,0
15429,8
15430,0
15431,0
15432,1
15433,2
15434,1
15435,2
15436,8
15437,5
15438,7
15439,3
15440,4
15441,5
15442,8
15443,4
15444,6
15445,1
15446,5
15447,4
15448,7
15449,0
15450,5
15451,2
15452,5
15453,6
15454,7
15455,5
15456,3
15457,6
15458,7
15459,0
15460,2
15461,8
15462,3
15463,0
15464,1
15465,4
15466,2
15467,8
15468,0
15469,5
15470,4
15471,8
15472,0
15473,7
15474,5
15475,8
15476,5
15477,5
15478,4
15479,0
15480,0
15481,4
15482,8
15483,9
15484,6
15485,7
15486,0
15487,8
15488,7
15489,5
15490,1
15491,7
15492,4
15493,5
15494,6
15495,1
15496,3
15497,9
15498,4
15499,2
15500,6
15501,8
15502,8
15503,6
15504,7
15505,0
15506,2
15507,1
15508,5
15509,1
15510,9
15511,7
15512,6
15513,8
15514,8
15515,6
15516,4
15517,5
15518,6
15519,8
15520,9
15521,2
15522,7
15523,5
15524,5
15525,4
15526,3
15527,1
15528,5
15529,6
15530,2
15531,3
15532,0
15533,5
15534,1
15535,3
15536,6
15537,1
15538,5
15539,8
15540,6
15541,0
15542,2
15543,5
15544,2
15545,7
15546,5
15547,3
15548,0
15549,7
15550,8
15551,0
15552,8
15553,2
15554,0
15555,3
15556,3
15557,4
15558,2
15559,9
15560,4
15561,8
15562,0
15563,1
15564,2
15565,1
15566,0
15567,1
15568,2
15569,6
15570,8
15571,5
15572,3
15573,5
15574,3
15575,7
15576,9
15577,9
15578,9
15579,8
15580,1
15581,7
15582,8
15583,2
15584,4
15585,3
15586,9
15587,8
15588,0
15589,7
15590,8
15591,3
15592,3
15593,7
15594,2
15595,9
15596,7
15597,6
15598,4
15599,6
15600,9
15601,7
15602,1
15603,7
15604,4
15605,7
15606,3
15607,3
15608,2
15609,5
15610,6
15611,3
15612,6
15613,3
15614,0
15615,7
15616,9
15617,7
15618,6
15619,0
15620,7
15621,3
15622,8
15623,2
15624,6
15625,8
15626,8
15627,7
15628,6
15629,0
15630,6
15631,5
15632,2
15633,8
15634,4
15635,7
15636,9
15637,8
15638,3
15639,7
15640,1
15641,8
15642,4
15643,7
15644,5
15645,9
15646,0
15647,8
15648,0
15649,9
15650,2
15651,0
15652,3
15653,8
15654,4
15655,4
15656,5
15657,0
15658,0
15659,2
15660,4
15661,0
15662,8
15663,0
15664,4
15665,3
15666,2
15667,8
15668,9
15669,1
15670,3
15671,6
15672,8
15673,3
15674,0
15675,4
15676,4
15677,0
15678,9
15679,8
15680,7
15681,6
15682,8
15683,0
15684,5
15685,3
15686,0
15687,8
15688,8
15689,1
15690,9
15691,0
15692,5
15693,5
15694,1
15695,4
15696,8
15697,9
15698,1
15699,8
15700,5
15701,3
15702,6
15703,3
15704,1
15705,9
15706,9
15707,6
15708,3
15709,1
15710,3
15711,1
15712,9
15713,1
15714,1
15715,7
15716,2
15717,2
15718,4
15719,6
15720,8
15721,6
15722,2
15723,7
15724,6
15725,5
15726,4
15727,2
15728,0
15729,1
15730,8
15731,4
15732,6
15733,1
15734,1
15735,9
15736,0
15737,0
15738,9
15739,7
15740,4
15741,9
15742,7
15743,4
15744,0
15745,4
15746,4
15747,1
15748,7
15749,5
15750,5
15751,1
15752,7
15753,8
15754,6
15755,1
15756,4
15757,0
15758,0
15759,6
15760,6
15761,3
15762,7
15763,1
15764,7
15765,4
15766,6
15767,7
15768,8
15769,3
15770,1
15771,9
15772,0
15773,8
15774,7
15775,9
15776,8
15777,9
15778,8
15779,0
15780,3
15781,5
15782,6
15783,8
15784,4
15785,9
15786,4
15787,6
15788,6
15789,2
15790,9
15791,4
15792,0
15793,5
15794,3
15795,4
15796,5
15797,2
15798,9
15799,5
15800,1
15801,7
15802,1
15803,8
15804,8
15805,3
15806,4
15807,0
15808,8
15809,1
15810,7
15811,2
15812,8
15813,3
15814,1
15815,9
15816,9
15817,1
15818,6
15819,9
15820,9
15821,4
15822,4
15823,4
15824,3
15825,5
15826,0
15827,3
15828,3
15829,9
15830,0
15831,5
15832,0
15833,9
15834,0
15835,8
15836,6
15837,5
15838,8
15839,3
15840,7
15841,9
15842,1
15843,8
15844,9
15845,8
15846,1
15847,1
15848,3
15849,6
15850,4
15851,0
15852,4
15853,2
15854,5
15855,5
15856,7
15857,2
15858,7
15859,0
15860,8
15861,2
15862,4
15863,5
15864,8
15865,1
15866,4
15867,9
15868,5
15869,2
15870,7
15871,3
15872,6
15873,1
15874,0
15875,5
15876,5
15877,6
15878,0
15879,5
15880,0
15881,6
15882,2
15883,4
15884,1
15885,2
15886,1
15887,1
15888,4
15889,8
15890,4
15891,5
15892,3
15893,2
15894,6
15895,8
15896,3
15897,3
15898,8
15899,5
15900,3
15901,4
15902,7
15903,9
15904,3
15905,3
15906,1
15907,2
15908,6
15909,6
15910,5
15911,6
15912,6
15913,1
15914,9
15915,5
15916,8
15917,9
15918,4
15919,6
15920,5
15921,1
15922,7
15923,3
15924,2
15925,1
15926,7
15927,8
15928,2
15929,0
15930,6
15931,2
15932,1
15933,4
15934,6
15935,4
15936,0
15937,6
15938,3
15939,8
15940,5
15941,3
15942,9
15943,4
15944,2
15945,6
15946,0
15947,4
15948,7
15949,9
15950,2
15951,1
15952,6
15953,1
15954,9
15955,5
15956,7
15957,8
15958,5
15959,5
15960,2
15961,2
15962,0
15963,6
15964,4
15965,0
15966,3
15967,4
15968,9
15969,7
15970,0
15971,8
15972,2
15973,5
15974,7
15975,9
15976,7
15977,3
15978,5
15979,1
15980,1
15981,9
15982,5
15983,0
15984,2
15985,4
15986,6
15987,3
15988,3
15989,5
15990,4
15991,8
15992,9
15993,7
15994,2
15995,3
15996,3
15997,4
15998,6
15999,0
16000,9
16001,8
16002,7
16003,1
16004,4
16005,1
16006,4
16007,7
16008,6
16009,4
16010,3
16011,4
16012,0
16013,4
16014,4
16015,7
16016,4
16017,2
16018,9
16019,8
16020,4
16021,6
16022,6
16023,5
16024,5
16025,1
16026,6
16027,3
16028,2
16029,8
16030,9
16031,4
16032,0
16033,2
16034,8
16035,2
16036,3
16037,7
16038,3
16039,4
16040,4
16041,3
16042,5
16043,5
16044,5
16045,9
16046,8
16047,5
16048,9
16049,4
16050,8
16051,5
16052,8
16053,7
16054,0
16055,6
16056,9
16057,6
16058,2
16059,1
16060,9
16061,5
16062,4
16063,0
16064,6
16065,7
16066,3
16067,2
16068,0
16069,1
16070,6
16071,4
16072,1
16073,3
16074,9
16075,1
16076,8
16077,5
16078,2
16079,3
16080,8
16081,0
16082,9
16083,0
16084,4
16085,2
16086,4
16087,8
16088,4
16089,9
16090,2
16091,2
16092,4
16093,3
16094,9
16095,2
16096,3
16097,1
16098,8
16099,1
16100,6
16101,6
16102,1
16103,1
16104,0
16105,1
16106,8
16107,6
16108,3
16109,2
16110,7
16111,8
16112,6
16113,7
16114,3
16115,0
16116,3
16117,1
16118,3
16119,4
16120,3
16121,4
16122,5
16123,8
16124,4
16125,8
16126,1
16127,7
16128,9
16129,6
16130,8
16131,3
16132,9
16133,7
16134,6
16135,6
16136,4
16137,0
16138,6
16139,9
16140,5
16141,4
16142,6
16143,7
16144,4
16145,4
16146,5
16147,7
16148,0
16149,9
16150,4
16151,8
16152,1
16153,3
16154,2
16155,7
16156,6
16157,5
16158,2
16159,8
16160,1
16161,2
16162,1
16163,5
16164,0
16165,7
16166,1
16167,2
16168,6
16169,0
16170,5
16171,9
16172,0
16173,3
16174,8
16175,8
16176,5
16177,8
16178,4
16179,6
16180,7
16181,1
16182,8
16183,4
16184,4
16185,3
16186,0
16187,1
16188,7
16189,6
16190,6
16191,1
16192,7
16193,0
16194,7
16195,4
16196,3
16197,5
16198,8
16199,3
16200,8
16201,5
16202,7
16203,2
16204,7
16205,6
16206,8
16207,5
16208,4
16209,6
16210,3
16211,5
16212,6
16213,3
16214,5
16215,1
16216,7
16217,3
16218,4
16219,2
16220,6
16221,6
16222,1
16223,5
16224,7
16225,1
16226,4
16227,9
16228,5
16229,1
16230,0
16231,1
16232,9
16233,2
16234,9
16235,9
16236,9
16237,5
16238,2
16239,8
16240,8
16241,0
16242,3
16243,1
16244,3
16245,1
16246,6
16247,0
16248,2
16249,8
16250,7
16251,5
16252,3
16253,4
16254,8
16255,6
16256,4
16257,6
16258,3
16259,1
16260,8
16261,7
16262,4
16263,4
16264,4
16265,7
16266,2
16267,5
16268,8
16269,9
16270,4
16271,8
16272,4
16273,4
16274,5
16275,7
16276,5
16277,8
16278,6
16279,9
16280,7
16281,5
16282,1
16283,9
16284,2
16285,1
16286,2
16287,0
16288,9
16289,1
16290,4
16291,2
16292,8
16293,9
16294,8
16295,5
16296,5
16297,0
16298,4
16299,6
16300,8
16301,9
16302,6
16303,7
16304,7
16305,5
16306,6
16307,5
16308,5
16309,6
16310,4
16311,0
16312,7
16313,9
16314,2
16315,9
16316,0
16317,6
16318,8
16319,9
16320,9
16321,3
16322,6
16323,8
16324,3
16325,6
16326,4
16327,8
16328,6
16329,0
16330,9
16331,1
16332,4
16333,4
16334,5
16335,5
16336,4
16337,8
16338,7
16339,5
16340,1
16341,5
16342,6
16343,5
16344,1
16345,0
16346,5
16347,4
16348,1
16349,1
16350,3
16351,8
16352,5
16353,4
16354,4
16355,1
16356,3
16357,0
16358,2
16359,8
16360,5
16361,7
16362,5
16363,2
16364,3
16365,7
16366,4
16367,0
16368,2
16369,3
16370,7
16371,2
16372,9
16373,1
16374,7
16375,4
16376,7
16377,9
16378,5
16379,7
16380,9
16381,3
16382,7
16383,8
16384,4
16385,3
16386,2
16387,7
16388,7
16389,3
16390,1
16391,4
16392,7
16393,1
16394,7
16395,8
16396,2
16397,5
16398,7
16399,2
16400,6
16401,7
16402,1
16403,8
16404,7
16405,4
16406,2
16407,9
16408,8
16409,7
16410,8
16411,1
16412,5
16413,1
16414,1
16415,1
16416,6
16417,5
16418,7
16419,6
16420,0
16421,5
16422,8
16423,3
16424,7
16425,8
16426,6
16427,0
16428,3
16429,9
16430,3
16431,6
16432,1
16433,8
16434,0
16435,2
16436,4
16437,4
16438,1
16439,9
16440,5
16441,9
16442,0
16443,9
16444,3
16445,6
16446,6
16447,1
16448,5
16449,1
16450,8
16451,2
16452,9
16453,3
16454,7
16455,4
16456,6
16457,3
16458,3
16459,8
16460,8
16461,7
16462,4
16463,2
16464,5
16465,4
16466,1
16467,9
16468,6
16469,6
16470,9
16471,0
16472,0
16473,3
16474,1
16475,2
16476,4
16477,1
16478,3
16479,7
16480,6
16481,3
16482,6
16483,6
16484,5
16485,2
16486,1
16487,2
16488,9
16489,8
16490,7
16491,0
16492,4
16493,6
16494,3
16495,7
16496,0
16497,7
16498,0
16499,7
16500,5
16501,1
16502,5
16503,2
16504,8
16505,7
16506,2
16507,6
16508,6
16509,2
16510,5
16511,8
16512,2
16513,9
16514,1
16515,7
16516,5
16517,5
16518,3
16519,2
16520,6
16521,4
16522,2
16523,0
16524,3
16525,5
16526,0
16527,0
16528,3
16529,1
16530,0
16531,1
16532,7
16533,3
16534,1
16535,3
16536,6
16537,1
16538,4
16539,2
16540,8
16541,3
16542,1
16543,7
16544,1
16545,7
16546,6
16547,4
16548,7
16549,3
16550,9
16551,5
16552,4
16553,4
16554,5
16555,7
16556,1
16557,2
16558,7
16559,5
16560,0
16561,2
16562,8
16563,4
16564,8
16565,5
16566,4
16567,5
16568,2
16569,0
16570,9
16571,4
16572,4
16573,9
16574,0
16575,9
16576,6
16577,4
16578,3
16579,2
16580,6
16581,7
16582,7
16583,7
16584,1
16585,8
16586,4
16587,5
16588,8
16589,3
16590,7
16591,7
16592,4
16593,8
16594,2
16595,6
16596,3
16597,2
16598,3
16599,1
16600,0
16601,8
16602,4
16603,4
16604,6
16605,9
16606,4
16607,1
16608,9
16609,5
16610,4
16611,8
16612,6
16613,4
16614,8
16615,3
16616,9
16617,9
16618,2
16619,2
16620,8
16621,1
16622,0
16623,0
16624,8
16625,7
16626,6
16627,5
16628,8
16629,5
16630,8
16631,3
16632,3
16633,3
16634,6
16635,1
16636,0
16637,0
16638,4
16639,8
16640,8
16641,8
16642,2
16643,8
16644,5
16645,9
16646,8
16647,3
16648,6
16649,3
16650,9
16651,0
16652,1
16653,6
16654,3
16655,3
16656,5
16657,9
16658,8
16659,7
16660,6
16661,6
16662,2
16663,0
16664,8
16665,9
16666,7
16667,7
16668,4
16669,2
16670,1
16671,6
16672,1
16673,6
16674,7
16675,8
16676,0
16677,6
16678,6
16679,6
16680,7
16681,2
16682,4
16683,6
16684,4
16685,0
16686,8
16687,0
16688,3
16689,5
16690,8
16691,0
16692,5
16693,9
16694,4
16695,6
16696,2
16697,3
16698,5
16699,3
16700,5
16701,1
16702,3
16703,3
16704,9
16705,2
16706,1
16707,9
16708,0
16709,5
16710,6
16711,3
16712,5
16713,6
16714,2
16715,1
16716,0
16717,3
16718,7
16719,9
16720,5
16721,1
16722,9
16723,6
16724,4
16725,8
16726,3
16727,8
16728,3
16729,3
16730,1
16731,2
16732,0
16733,0
16734,9
16735,8
16736,6
16737,2
16738,2
16739,8
16740,8
16741,5
16742,0
16743,5
16744,6
16745,0
16746,0
16747,2
16748,0
16749,6
16750,8
16751,2
16752,5
16753,5
16754,0
16755,8
16756,1
16757,0
16758,1
16759,4
16760,4
16761,7
16762,9
16763,5
16764,9
16765,0
16766,3
16767,5
16768,1
16769,0
16770,8
16771,9
16772,8
16773,1
16774,6
16775,2
16776,2
16777,9
16778,8
16779,6
16780,0
16781,7
16782,0
16783,3
16784,6
16785,3
16786,0
16787,5
16788,9
16789,3
16790,5
16791,9
16792,4
16793,9
16794,8
16795,3
16796,1
16797,6
16798,3
16799,8
16800,7
16801,7
16802,7
16803,4
16804,6
16805,8
16806,6
16807,0
16808,3
16809,8
16810,4
16811,4
16812,9
16813,1
16814,1
16815,0
16816,4
16817,6
16818,6
16819,8
16820,7
16821,3
16822,3
16823,1
16824,7
16825,2
16826,2
16827,0
16828,7
16829,4
16830,1
16831,1
16832,0
16833,8
16834,8
16835,4
16836,6
16837,3
16838,3
16839,4
16840,2
16841,9
16842,5
16843,0
16844,9
16845,3
16846,8
16847,7
16848,7
16849,3
16850,5
16851,2
16852,3
16853,9
16854,6
16855,3
16856,0
16857,8
16858,9
16859,6
16860,1
16861,5
16862,3
16863,0
16864,5
16865,1
16866,4
16867,3
16868,1
16869,9
16870,6
16871,7
16872,7
16873,7
16874,1
16875,0
16876,9
16877,3
16878,7
16879,8
16880,9
16881,3
16882,1
16883,6
16884,5
16885,0
16886,5
16887,6
16888,6
16889,7
16890,6
16891,3
16892,2
16893,9
16894,7
16895,4
16896,9
16897,1
16898,8
16899,9
16900,4
16901,1
16902,3
16903,7
16904,0
16905,6
16906,8
16907,9
16908,4
16909,9
16910,2
16911,5
16912,8
16913,3
16914,5
16915,5
16916,7
16917,0
16918,5
16919,1
16920,3
16921,8
16922,2
16923,8
16924,0
16925,2
16926,0
16927,6
16928,2
16929,6
16930,4
16931,8
16932,0
16933,6
16934,7
16935,3
16936,1
16937,0
16938,3
16939,5
16940,5
16941,3
16942,7
16943,9
16944,7
16945,9
16946,9
16947,5
16948,8
16949,9
16950,2
16951,7
16952,4
16953,1
16954,1
16955,0
16956,0
16957,9
16958,4
16959,8
16960,6
16961,6
16962,9
16963,2
16964,3
16965,0
16966,4
16967,3
16968,9
16969,1
16970,7
16971,6
16972,1
16973,6
16974,5
16975,7
16976,9
16977,8
16978,7
16979,7
16980,3
16981,3
16982,4
16983,7
16984,0
16985,4
16986,6
16987,9
16988,6
16989,0
16990,0
16991,1
16992,7
16993,7
16994,1
16995,5
16996,7
16997,2
16998,1
16999,1
17000,5
17001,3
17002,9
17003,9
17004,6
17005,2
17006,7
17007,5
17008,2
17009,7
17010,8
17011,1
17012,2
17013,1
17014,4
17015,2
17016,2
17017,6
17018,9
17019,2
17020,9
17021,6
17022,7
17023,5
17024,2
17025,2
17026,4
17027,9
17028,8
17029,9
17030,3
17031,5
17032,3
17033,7
17034,3
17035,7
17036,4
17037,5
17038,3
17039,6
17040,3
17041,3
17042,5
17043,0
17044,5
17045,6
17046,6
17047,9
17048,1
17049,5
17050,5
17051,1
17052,2
17053,8
17054,4
17055,9
17056,9
17057,9
17058,8
17059,5
17060,3
17061,8
17062,1
17063,4
17064,8
17065,0
17066,5
17067,8
17068,4
17069,6
17070,4
17071,3
17072,4
17073,7
17074,5
17075,8
17076,1
17077,3
17078,0
17079,0
17080,3
17081,5
17082,9
17083,6
17084,9
17085,3
17086,6
17087,2
17088,2
17089,1
17090,6
17091,3
17092,3
17093,3
17094,5
17095,3
17096,9
17097,9
17098,0
17099,5
17100,8
17101,9
17102,4
17103,8
17104,2
17105,8
17106,1
17107,8
17108,1
17109,5
17110,7
17111,2
17112,8
17113,7
17114,5
17115,1
17116,8
17117,0
17118,4
17119,4
17120,2
17121,1
17122,9
17123,9
17124,2
17125,5
17126,5
17127,7
17128,1
17129,7
17130,9
17131,5
17132,8
17133,9
17134,4
17135,6
17136,8
17137,4
17138,0
17139,8
17140,2
17141,8
17142,1
17143,7
17144,9
17145,3
17146,8
17147,7
17148,6
17149,3
17150,6
17151,9
17152,1
17153,8
17154,5
17155,9
17156,6
17157,2
17158,2
17159,7
17160,7
17161,7
17162,5
17163,6
17164,3
17165,5
17166,3
17167,8
17168,2
17169,7
17170,7
17171,0
17172,7
17173,4
17174,7
17175,5
17176,1
17177,5
17178,6
17179,3
17180,6
17181,2
17182,1
17183,0
17184,3
17185,3
17186,1
17187,9
17188,7
17189,4
17190,9
17191,6
17192,5
17193,0
17194,0
17195,6
17196,3
17197,9
17198,2
17199,7
17200,5
17201,1
17202,7
17203,6
17204,8
17205,6
17206,5
17207,1
17208,5
17209,8
17210,2
17211,1
17212,9
17213,7
17214,8
17215,5
17216,6
17217,6
17218,7
17219,7
17220,4
17221,6
17222,9
17223,9
17224,2
17225,2
17226,1
17227,5
17228,0
17229,4
17230,7
17231,4
17232,0
17233,9
17234,0
17235,0
17236,6
17237,4
17238,4
17239,3
17240,3
17241,3
17242,4
17243,3
17244,1
17245,6
17246,0
17247,4
17248,3
17249,0
17250,1
17251,0
17252,4
17253,2
17254,3
17255,5
17256,0
17257,7
17258,9
17259,2
17260,1
17261,2
17262,6
17263,4
17264,9
17265,4
17266,5
17267,1
17268,2
17269,9
17270,7
17271,5
17272,0
17273,1
17274,2
17275,5
17276,0
17277,3
17278,0
17279,4
17280,7
17281,1
17282,2
17283,7
17284,2
17285,4
17286,9
17287,9
17288,2
17289,4
17290,9
17291,4
17292,2
17293,4
17294,2
17295,3
17296,7
17297,2
17298,1
17299,9
17300,7
17301,4
17302,7
17303,7
17304,7
17305,4
17306,5
17307,6
17308,2
17309,4
17310,6
17311,8
17312,1
17313,5
17314,8
17315,7
17316,3
17317,2
17318,8
17319,3
17320,0
17321,1
17322,6
17323,6
17324,0
17325,0
17326,5
17327,3
17328,9
17329,1
17330,9
17331,6
17332,6
17333,2
17334,5
17335,3
17336,2
17337,7
17338,0
17339,9
17340,3
17341,0
17342,7
17343,2
17344,2
17345,2
17346,1
17347,3
17348,1
17349,2
17350,8
17351,8
17352,0
17353,3
17354,3
17355,7
17356,4
17357,6
17358,0
17359,4
17360,7
17361,6
17362,8
17363,3
17364,5
17365,5
17366,5
17367,4
17368,5
17369,8
17370,9
17371,9
17372,2
17373,6
17374,5
17375,3
17376,5
17377,7
17378,3
17379,4
17380,8
17381,6
17382,2
17383,5
17384,2
17385,7
17386,4
17387,2
17388,8
17389,3
17390,8
17391,4
17392,5
17393,9
17394,2
17395,9
17396,3
17397,8
17398,4
17399,5
17400,4
17401,2
17402,0
17403,0
17404,1
17405,0
17406,3
17407,2
17408,3
17409,2
17410,9
17411,4
17412,6
17413,9
17414,5
17415,1
17416,5
17417,5
17418,1
17419,3
17420,4
17421,1
17422,6
17423,8
17424,9
17425,7
17426,8
17427,4
17428,2
17429,1
17430,2
17431,6
17432,5
17433,5
17434,0
17435,0
17436,8
17437,0
17438,1
17439,5
17440,8
17441,3
17442,6
17443,7
17444,8
17445,9
17446,2
17447,9
17448,9
17449,3
17450,4
17451,6
17452,0
17453,5
17454,3
17455,8
17456,9
17457,7
17458,5
17459,9
17460,5
17461,9
17462,8
17463,8
17464,4
17465,9
17466,7
17467,0
17468,7
17469,3
17470,4
17471,3
17472,4
17473,7
17474,0
17475,1
17476,3
17477,6
17478,6
17479,1
17480,5
17481,5
17482,2
17483,1
17484,0
17485,7
17486,7
17487,1
17488,2
17489,5
17490,6
17491,9
17492,0
17493,6
17494,1
17495,4
17496,5
17497,0
17498,7
17499,1
17500,5
17501,9
17502,1
17503,7
17504,6
17505,4
17506,6
17507,2
17508,7
17509,0
17510,1
17511,1
17512,7
17513,0
17514,0
17515,3
17516,8
17517,3
17518,1
17519,3
17520,2
17521,6
17522,8
17523,8
17524,1
17525,0
17526,2
17527,9
17528,0
17529,7
17530,2
17531,7
17532,5
17533,3
17534,2
17535,1
17536,7
17537,0
17538,3
17539,2
17540,7
17541,8
17542,1
17543,9
17544,8
17545,5
17546,0
17547,0
17548,8
17549,2
17550,5
17551,8
17552,4
17553,0
17554,7
17555,4
17556,5
17557,2
17558,6
17559,0
17560,2
17561,6
17562,5
17563,9
17564,6
17565,8
17566,4
17567,9
17568,0
17569,2
17570,5
17571,7
17572,0
17573,1
17574,4
17575,5
17576,6
17577,8
17578,8
17579,0
17580,7
17581,7
17582,0
17583,7
17584,6
17585,6
17586,8
17587,8
17588,7
17589,2
17590,5
17591,5
17592,1
17593,6
17594,9
17595,9
17596,5
17597,4
17598,8
17599,7
17600,6
17601,9
17602,2
17603,4
17604,3
17605,9
17606,6
17607,5
17608,4
17609,2
17610,7
17611,1
17612,2
17613,7
17614,5
17615,4
17616,2
17617,1
17618,5
17619,9
17620,8
17621,4
17622,8
17623,1
17624,3
17625,4
17626,3
17627,5
17628,6
17629,3
17630,9
17631,4
17632,5
17633,5
17634,1
17635,9
17636,8
17637,0
17638,2
17639,2
17640,4
17641,7
17642,4
17643,6
17644,8
17645,6
17646,6
17647,8
17648,0
17649,3
17650,1
17651,6
17652,8
17653,9
17654,8
17655,8
17656,9
17657,7
17658,4
17659,7
17660,5
17661,3
17662,8
17663,5
17664,2
17665,4
17666,1
17667,7
17668,4
17669,1
17670,1
17671,7
17672,0
17673,2
17674,4
17675,4
17676,2
17677,8
17678,7
17679,8
17680,4
17681,7
17682,8
17683,0
17684,8
17685,4
17686,8
17687,1
17688,0
17689,2
17690,4
17691,9
17692,7
17693,0
17694,3
17695,8
17696,4
17697,4
17698,3
17699,6
17700,1
17701,9
17702,9
17703,5
17704,3
17705,4
17706,6
17707,7
17708,2
17709,5
17710,5
17711,3
17712,5
17713,3
17714,5
17715,5
17716,3
17717,0
17718,3
17719,3
17720,3
17721,7
17722,7
17723,3
17724,8
17725,8
17726,9
17727,6
17728,5
17729,5
17730,5
17731,5
17732,1
17733,9
17734,8
17735,9
17736,2
17737,8
17738,8
17739,5
17740,1
17741,8
17742,4
17743,8
17744,1
17745,8
17746,2
17747,4
17748,7
17749,0
17750,2
17751,2
17752,1
17753,2
17754,3
17755,0
17756,7
17757,7
17758,1
17759,0
17760,6
17761,4
17762,7
17763,2
17764,6
17765,9
17766,7
17767,2
17768,5
17769,8
17770,6
17771,5
17772,6
17773,2
17774,5
17775,3
17776,4
17777,2
17778,8
17779,8
17780,1
17781,7
17782,0
17783,8
17784,8
17785,7
17786,4
17787,4
17788,4
17789,5
17790,7
17791,7
17792,1
17793,7
17794,0
17795,4
17796,2
17797,2
17798,6
17799,2
17800,2
17801,3
17802,5
17803,3
17804,0
17805,2
17806,5
17807,8
17808,8
17809,2
17810,9
17811,8
17812,3
17813,5
17814,5
17815,8
17816,3
17817,0
17818,9
17819,2
17820,4
17821,2
17822,9
17823,5
17824,2
17825,6
17826,3
17827,2
17828,2
17829,4
17830,6
17831,3
17832,3
17833,3
17834,4
17835,7
17836,2
17837,3
17838,7
17839,4
17840,6
17841,0
17842,6
17843,4
17844,1
17845,2
17846,9
17847,6
17848,7
17849,5
17850,0
17851,9
17852,8
17853,7
17854,6
